user_id,answer_count
59890,2
59901,1
59917,1
59918,1
59919,1
59934,6
59938,3
59939,2
59941,1
59947,1
59952,3
59960,1
59973,1
59975,2
59990,2
59994,2
59995,1
59999,25
60003,1
60022,1
60023,4
60025,1
60046,3
60053,1
60059,2
60080,1
60084,64
60096,1
60102,2
60106,1
60108,1
60111,1
60117,1
60120,1
60121,2
60125,26
60128,1
60130,1
60132,1
60137,4
60151,1
60160,1
60171,4
60176,1
60185,1
60189,5
60191,1
60199,2
60210,1
60212,1
60217,1
60218,1
60223,6
60230,2
60231,1
60232,2
60236,1
60239,1
60245,1
60249,1
60275,1
60281,1
60290,1
60303,1
60307,1
60320,1
60324,2
60326,2
60327,5
60335,2
60344,3
60357,684
60359,1
60361,4
60364,1
60366,1
60371,1
60376,1
60381,1
60390,1
60395,1
60403,1
60408,5
60412,1
60414,1
60418,1
60421,1
60429,3
60431,1
60436,1
60445,10
60449,13
60472,1
60489,1
60495,1
60506,2
60510,3
60525,6
60532,2
60537,1
60538,1
60539,3
60545,2
60557,2
60562,2
60568,2
60569,41
60570,1
60582,1
60619,2
60622,1
60628,1
60633,1
60634,2
60645,1
60653,1
60662,2
60663,2
60689,1
60696,1
60707,1
60709,2
60710,1
60711,3
60712,1
60717,1
60720,6
60722,1
60732,5
60733,1
60744,3
60750,1
60756,5
60758,16
60762,1
60767,1
60773,1
60784,1
60794,7
60802,5
60804,2
60809,1
60812,3
60823,1
60824,1
60831,1
60833,1
60834,1
60837,1
60839,1
60844,1
60850,2
60856,6
60860,4
60861,1
60862,2
60865,1
60866,10
60872,1
60875,2
60878,1
60884,1
60891,11
60900,24
60905,1
60906,1
60915,1
60916,1
60919,3
60933,1
60941,2
60943,1
60945,1
60952,1
60953,19
60957,1
60967,3
60971,1
60989,1
60997,1
60999,1
61010,1
61016,1
61021,1
61024,1
61036,2
61043,1
61046,1
61075,2
61083,2
61099,1
61111,1
61133,1
61136,1
61167,4
61176,1
61178,4
61188,1
61191,1
61204,1
61206,1
61231,33
61233,1
61245,3
61261,5
61264,2
61269,1
61270,1
61278,1
61287,1
61302,24
61305,1
61315,1
61317,1
61319,1
61320,1
61328,1
61335,1
61345,2
61358,1
61359,1
61361,5
61365,1
61369,1
61371,2
61377,1
61378,1
61386,1
61391,2
61400,1
61408,3
61413,1
61416,1
61418,2
61422,3
61424,1
61439,1
61445,1
61446,2
61468,1
61473,14
61481,1
61487,1
61490,1
61496,2
61497,4
61508,1
61509,2
61526,1
61530,1
61534,1
61537,1
61543,1
61544,2
61554,1
61561,1
61592,1
61631,1
61634,1
61646,2
61649,1
61658,1
61659,114
61661,1
61675,1
61682,1
61686,1
61687,2
61688,1
61695,1
61700,1
61711,5
61715,1
61716,1
61727,2
61731,1
61745,2
61750,11
61752,10
61753,2
61766,1
61769,1
61781,1
61819,1
61820,13
61822,1
61843,9
61845,1
61852,560
61855,1
61858,3
61859,1
61885,1
61887,2
61893,1
61895,1
61908,2
61917,1
61958,2
61959,1
61969,2
61983,3
61985,1
61993,3
61995,1
62001,1
62018,1
62023,1
62038,1
62045,1
62049,2
62058,1
62069,3
62076,2
62077,1
62080,1
62081,1
62085,1
62089,1
62092,4
62093,3
62100,11
62112,2
62114,1
62120,1
62121,4
62127,2
62136,10
62138,1
62143,1
62160,1
62168,2
62186,1
62187,1
62193,2
62206,1
62212,1
62218,1
62221,1
62248,1
62266,1
62282,2
62292,1
62294,5
62298,5
62300,1
62301,1
62319,8
62323,164
62324,1
62330,49
62339,1
62353,1
62355,8
62375,1
62392,2
62395,1
62398,1
62408,2
62415,3
62434,1
62437,1
62438,2
62439,1
62441,2
62446,1
62459,1
62464,2
62469,1
62492,3
62496,2
62505,1
62507,1
62519,19
62521,2
62525,2
62534,1
62539,1
62545,1
62548,1
62552,2
62554,1
62571,3
62575,6
62577,1
62581,1
62587,4
62588,1
62611,9
62620,4
62625,1
62633,8
62638,1
62654,1
62655,2
62657,2
62665,4
62669,2
62674,1
62676,1
62683,1
62693,1
62696,1
62699,1
62700,1
62702,1
62703,1
62709,1
62715,2
62732,2
62736,1
62741,12
62767,1
62773,3
62775,2
62780,1
62787,1
62788,1
62793,1
62795,4
62807,1
62814,1
62817,1
62829,2
62837,1
62851,1
62853,1
62855,1
62857,1
62871,1
62874,1
62878,4
62883,2
62892,1
62893,1
62898,1
62901,11
62907,2
62920,1
62931,1
62938,1
62942,1
62951,2
62957,5
62966,1
62971,1
62982,5
62985,2
63000,1
63002,1
63009,1
63022,80
63028,1
63037,1
63047,1
63055,1
63085,1
63087,2
63101,3
63107,3
63109,1
63117,14
63118,3
63122,1
63131,1
63132,1
63139,1
63153,1
63161,3
63163,1
63169,1
63170,1
63172,7
63173,1
63183,10
63192,1
63193,4
63197,1
63200,1
63201,1
63202,423
63209,3
63215,1
63220,9
63225,1
63247,21
63251,5
63258,1
63261,1
63262,1
63286,5
63294,1
63324,2
63326,1
63334,1
63335,1
63337,3
63338,1
63339,1
63340,5
63346,1
63363,2
63374,1
63377,1
63384,2
63394,1
63401,1
63405,1
63406,1
63410,1
63414,2
63419,1
63421,2
63422,6
63429,1
63434,2
63439,1
63447,1
63449,1
63452,1
63472,2
63475,8
63484,1
63489,1
63490,1
63491,1
63497,6
63500,1
63514,1
63532,1
63534,1
63566,3
63572,2
63576,1
63578,2
63589,1
63602,1
63604,1
63610,1
63613,1
63618,1
63623,1
63625,1
63631,1
63632,3
63655,1
63657,1
63664,5
63666,1
63670,1
63671,1
63672,1
63675,1
63679,1
63693,2
63695,1
63715,21
63717,1
63718,1
63722,23
63737,2
63745,1
63754,1
63755,1
63783,2
63787,1
63809,1
63816,1
63818,1
63820,1
63834,3
63848,1
63854,1
63872,1
63881,1
63887,4
63889,1
63898,1
63905,4
63911,1
63912,2
63918,1
63921,1
63939,1
63946,1
63958,1
63971,30
63990,1
64006,1
64026,1
64030,7
64043,1
64052,7
64058,1
64063,1
64074,1
64081,1
64118,1
64132,197
64136,3
64140,1
64155,1
64156,1
64160,1
64161,1
64186,2
64187,1
64190,2
64191,4
64205,1
64215,1
64224,1
64246,1
64250,1
64252,1
64275,3
64278,1
64282,3
64287,1
65333,1
65334,1
65338,4
65348,1
65352,1
65354,1
65361,1
65386,3
65390,1
65405,3
65434,1
65439,2
65440,2
65455,1
65463,1
65474,1
65489,2
65498,1
65503,1
65513,12
65534,1
65541,1
65550,1
65555,1
65556,3
65559,1
65567,1
65585,1
65586,2
65587,2
65615,12
65616,2
65618,22
65621,1
65626,1
65630,2
65631,1
65633,1
65641,1
65643,1
65656,1
65676,1
65694,1
65699,1
65701,22
65704,2
65707,1
65714,1
65715,1
65726,1
65730,1
65731,1
65755,30
65760,4
65767,1
65770,6
65774,1
65776,1
65796,1
65817,2
65823,2
65830,1
65839,1
65841,1
65846,1
65854,1
65857,1
65858,1
65875,1
65892,1
65915,6
65919,1
65926,1
65928,1
65931,1
65943,1
65963,3
65965,2
65973,1
65980,1
66006,1
66013,13
66032,2
66037,356
66040,1
66044,1
66099,2
66109,2
66111,1
66115,1
66122,2
66124,1
66133,2
66136,1
66139,1
66143,7
66144,1
66157,1
66170,1
66175,2
66178,2
66184,2
66221,1
66232,1
66234,1
66237,2
66239,1
66250,1
66254,1
66259,1
66263,1
66268,1
66278,1
66279,1
66289,1
66292,4
66303,1
66312,5
66324,1
66333,1
66340,2
66342,1
66354,5
66382,1
66386,1
66416,3
66418,1
66439,1
66459,1
66461,1
66463,1
66477,3
66481,2
66484,4
66498,1
66506,11
66515,1
66521,1
66530,1
66554,5
66562,1
66565,2
66567,7
66573,1
66575,2
66576,3
66588,1
66594,1
66617,3
66652,8
66654,3
66672,1
66694,1
66698,38
66710,3
66711,1
66714,1
66722,1
66730,1
66745,10
66747,1
66768,1
66774,2
66777,1
66781,2
66782,1
66783,23
66789,1
66793,1
66801,2
66808,24
66814,2
66821,1
66839,1
66840,1
66846,2
66877,1
66879,1
66889,1
66908,1
66910,1
66930,1
66934,8
66940,1
66944,2
66947,1
66949,12
66958,1
66968,1
66983,10
67020,1
67025,1
67030,2
67034,1
67036,1
67056,1
67057,47
67058,8
67064,1
67066,1
67073,1
67077,41
67082,1
67094,1
67095,3
67128,1
67140,13
67156,2
67174,1
67175,1
67179,1
67187,2
67188,1
67200,5
67217,2
67223,3
67229,1
67231,1
67233,1
67234,1
67252,3
67255,1
67267,1
67269,1
67272,1
67281,1
67293,1
67296,1
67304,1
67306,1
67311,16
67317,1
67321,2
67336,1
67339,3
67357,5
67375,1
67382,1
67415,1
67420,1
67422,1
67431,1
67439,1
67444,9
67452,1
67456,1
67465,1
67481,5
67482,2
67502,2
67535,1
67536,1
67537,1
67560,1
67589,1
67603,1
67606,1
67607,1
67610,1
67639,3
67648,10
67649,4
67651,1
67657,5
68675,2
68676,3
68677,2
68678,1
68689,1
68702,1
68714,2
68719,1
68729,13
68730,1
68734,1
68756,1
68797,2
68808,1
68813,1
68818,1
68823,222
68830,1
68834,4
68837,1
68839,2
68848,1
68863,2
68868,1
68875,3
68903,1
68906,1
68919,1
68924,1
68927,1
68956,2
68965,1
68977,1
68979,1
68984,1
68989,1
68994,1
68998,1
69005,2
69009,1
69014,1
69027,2
69033,3
69058,2
69087,3
69090,2
69092,5
69111,36
69146,2
69152,1
69153,3
69185,1
69202,3
69203,1
69205,12
69228,1
69231,1
69239,4
69247,2
69257,1
69264,14
69268,7
69276,1
69290,1
69298,12
69304,7
69317,1
69320,1
69329,1
69335,1
69362,1
69365,1
69375,7
69376,2
69383,1
69421,2
69454,1
69455,2
69456,1
69472,5
69474,1
69476,2
69478,1
69482,1
69483,2
69486,2
69487,1
69500,2
69523,1
69533,2
69573,7
69590,1
69601,1
69621,1
69622,1
69623,1
69624,31
69630,1
69632,2
69635,2
69657,1
69661,1
69663,1
69670,2
69677,1
69678,1
69702,1
69705,1
69718,1
69728,1
69729,1
69733,1
69735,3
69745,2
69765,1
69769,1
69774,1
69776,2
69783,1
69789,2
69792,1
69795,1
69796,1
69808,2
69816,3
69841,1
69843,3
69851,2
69861,2
69864,1
69866,1
69891,1
69915,1
69920,2
69921,2
69941,1
69944,1
69993,2
69994,2
69997,9
70009,2
70010,1
70011,1
70015,1
70024,2
70029,1
70050,2
70060,1
70068,2
70093,1
70099,2
70100,1
70105,1
70116,18
70119,1
70122,1
70124,1
70135,21
70137,1
70138,1
70160,1
70164,3
70168,1
70170,1
70187,1
70228,1
70234,1
70239,1
70240,1
70246,2
70248,1
70253,5
70257,1
70259,1
70261,1
70262,1
70274,2
70298,49
70300,1
70303,2
70314,2
70315,1
70317,1
70320,1
71329,1
71332,1
71338,2
71348,1
71363,1
71370,1
71371,2
71376,2
71380,17
71391,4
71396,1
71403,1
71406,2
71409,11
71411,2
71418,5
71419,1
71424,1
71428,1
71474,1
71497,1
71507,1
71510,1
71514,1
71530,1
71537,54
71542,53
71548,8
71553,2
71578,1
71588,1
71589,1
71594,8
71595,1
71599,2
71605,1
71607,1
71608,2
71623,3
71632,9
71633,1
71634,3
71638,3
71645,1
71658,1
71662,8
71675,1
71676,2
71685,1
71701,1
71708,13
71720,4
71728,1
71737,2
71747,1
71749,1
71762,10
71770,2
71772,1
71778,2
71786,1
71804,5
71807,6
71816,1
71817,2
71831,1
71838,1
71839,1
71845,1
71854,2
71858,13
71860,4
71872,4
71886,2
71890,1
71894,1
71915,1
71922,1
71935,1
71940,1
71962,3
71970,2
71974,5
71978,5
72010,1
72048,1
72056,1
72065,1
72069,1
72076,1
72083,1
72086,1
72089,1
72097,1
72100,1
72104,1
72107,1
72124,1
72130,1
72131,4
72136,1
72146,1
72154,1
72156,2
72162,3
72174,1
72176,3
72178,1
72188,76
72220,1
72227,1
72246,1
72252,1
72253,1
72254,3
72257,1
72267,24
72281,1
72289,1
72294,1
72297,2
72301,2
72305,1
72308,1
72309,6
72310,12
72319,2
72321,2
72325,1
72339,1
72403,4
72419,1
72438,23
72450,1
72455,2
72456,1
72468,1
72480,2
72494,1
72504,1
72517,1
72522,2
72525,1
72536,3
72544,2
72546,1
72561,1
72564,2
72572,3
72579,1
72586,1
72591,4
72594,8
72597,1
72610,1
72611,1
72614,2
72615,1
72617,1
72618,1
72619,3
72625,1
72629,2
72643,1
72667,1
72677,10
72683,1
72684,1
72694,1
72707,1
72727,1
72730,1
72732,1
72740,2
72748,1
72767,1
72769,1
72773,1
72779,3
72787,1
72791,1
72792,1
72798,4
72804,1
72809,1
72812,1
72814,26
72828,1
72830,1
72831,1
72857,1
72861,1
72865,1
72867,2
72875,7
72877,1
72878,1
72880,5
72885,1
72899,1
72920,1
72931,6
72949,1
72957,1
72960,2
73007,1
73009,1
73022,1
73035,2
73037,1
73043,1
73048,3
73059,1
73082,1
73096,1
73116,23
73117,2
73137,1
73145,10
73147,1
73150,1
73158,1
73165,1
73178,1
73182,1
73195,1
73249,3
73265,1
73268,1
73274,27
73278,2
73280,1
73283,1
73284,1
73296,1
73297,1
73302,1
73310,6
73315,1
73321,1
73328,87
73334,3
73337,27
73340,1
73359,1
73362,1
73364,1
73365,1
73382,1
73383,1
73386,2
73387,1
73388,3
73403,1
73417,1
73424,1
73428,5
73433,1
73447,18
73449,1
73451,1
73457,1
73461,1
73468,1
73475,1
73482,1
73508,175
73517,1
73534,1
73540,5
73574,1
73582,1
73591,30
73603,7
73626,2
73636,1
73637,1
73642,6
73646,2
73647,1
73654,3
73666,1
73673,1
73675,1
73677,1
73681,1
73684,1
73698,2
73705,1
73719,1
73728,1
73739,1
73753,1
73754,1
73762,2
73767,1
73780,1
73790,1
73807,1
73818,1
73827,1
73834,1
73852,1
73868,1
73882,1
73885,1
73892,1
73893,2
73902,1
73903,8
73904,1
73909,8
73918,1
73920,1
73926,5
73934,1
73948,1
73949,9
73953,1
73956,1
73965,1
73968,1
73970,1
73982,2
73985,1
73990,3
73998,1
74007,1
74014,1
74022,1
74049,1
74059,1
74062,1
74064,1
74095,3
74100,1
74110,1
74113,1
74115,1
74130,1
74149,3
74162,1
74165,4
74167,2
74175,1
74177,1
74184,1
74194,1
74198,1
74200,2
74218,6
74223,1
74232,1
74233,2
74269,1
74271,1
74272,1
74273,10
74286,1
74298,1
74318,5
74321,2
74353,1
74380,1
74388,1
74419,1
74423,1
74428,1
74437,1
74446,1
74447,1
74455,1
74488,2
74500,1
74513,1
74520,1
74521,1
74522,5
74531,1
74557,1
74584,89
74585,1
74602,2
74608,1
74614,1
74624,1
74631,1
74632,2
74669,4
74674,1
74679,1
74680,4
74682,1
74684,1
74730,1
74732,2
74739,1
74769,1
74786,3
74787,1
74798,1
74801,2
74803,1
74804,7
74810,1
74819,1
74825,1
74826,1
74841,30
74844,1
74845,3
74854,1
74889,1
74934,2
74944,6
74953,1
74957,1
74972,1
74975,1
74980,1
74991,2
75005,1
75014,4
75026,1
75027,2
75032,1
75034,1
75037,1
75039,1
75046,1
75055,1
75060,2
75063,30
75080,1
75081,1
75093,1
75098,1
75099,10
75108,1
75120,1
75131,1
75145,1
75157,1
75179,1
75196,2
75209,7
75210,1
75231,1
75237,1
75242,1
75249,1
75265,1
75275,1
75277,2
75279,1
75281,3
75290,1
75294,1
75322,1
75323,2
75331,2
75349,3
75353,1
75364,1
75365,1
75396,29
75404,1
75417,1
75424,1
75425,1
75427,1
75428,1
75431,1
75439,2
75443,1
75447,1
75453,1
75456,1
75474,1
75489,1
75497,5
75513,1
75520,1
75529,1
75531,6
75543,18
75547,1
75548,5
75551,1
75561,1
75574,1
75577,3
75586,1
75604,1
75606,1
75615,1
75620,2
75648,1
75673,1
75674,1
75677,1
75702,1
75711,3
75713,1
75716,1
75737,1
75755,1
75758,2
75765,1
75766,27
75771,2
75772,1
75788,1
75793,1
75800,1
75803,2
75805,1
75815,1
75821,1
75832,1
75843,1
75896,1
75919,1
75920,1
75945,1
75954,1
75958,2
75970,1
75983,1
76011,3
76018,1
76050,1
76062,2
76063,4
76068,1
76071,5
76077,6
76090,1
76091,3
76099,1
76100,3
76113,1
76115,1
76131,1
76140,1
76142,7
76153,8
76155,1
76159,1
76162,1
76166,1
76173,1
76181,1
76193,5
76223,1
76227,1
76240,1
76257,1
76262,1
76264,1
76294,2
76307,1
76314,1
76353,2
76382,4
76384,5
76388,1
76422,2
76435,1
76444,1
76458,1
76460,1
76478,3
76479,1
76492,1
76494,2
76504,1
76505,1
76510,4
76516,12
76546,1
76548,1
76551,1
76561,2
76563,1
76568,6
76571,1
76604,1
76606,1
76609,1
76620,1
76623,1
76630,2
76642,2
76655,1
76663,1
76665,3
76666,1
76667,1
76668,1
76691,2
76703,1
76704,2
76716,1
76729,1
76730,1
76743,2
76753,1
76757,9
76774,2
76791,1
76806,1
76809,10
76838,1
76851,6
76867,2
76869,1
76881,2
76883,4
76888,2
76904,1
76930,1
76933,1
76972,1
76998,10
77009,3
77013,1
77020,24
77046,18
77051,1
77053,2
78083,3
78090,1
78097,1
78114,7
78124,1
78140,1
78145,1
78159,1
78166,1
78180,1
78189,1
78190,1
78191,1
78203,1
78205,3
78207,1
78208,2
78210,1
78221,1
78225,1
78229,1
78230,4
78242,1
78252,1
78254,86
78258,1
78267,1
78283,1
78319,50
78355,1
78374,1
78383,1
78392,1
78405,1
78408,1
78414,1
78424,1
78429,19
78431,4
78451,1
78464,1
78488,1
78512,1
78518,1
78536,2
78547,4
78551,2
78557,1
78570,2
78575,1
78582,2
78592,1
78598,1
78619,1
78631,1
78632,1
78633,1
78643,1
78646,4
78648,10
78659,2
78668,21
78695,1
78723,1
78731,2
78766,1
78768,6
78773,1
78795,1
78800,1
78804,2
78807,3
78808,2
78812,1
78820,20
78838,3
78862,1
78865,1
78889,1
78898,1
78905,88
78910,1
78918,1
78937,3
78938,1
78941,1
78946,18
78947,1
78948,1
78953,9
78963,1
78975,1
78979,1
78980,4
79017,1
79029,1
79037,1
79048,1
79052,1
79058,1
79061,1
79064,1
79068,1
79090,1
79096,3
79102,1
79104,7
79106,23
79109,1
79113,1
79152,1
79208,1
79215,1
79219,1
79226,1
79250,8
79256,53
79265,4
79270,1
79279,1
79311,1
79316,1
79317,1
79320,1
79327,1
79350,1
79362,1
79363,3
79373,1
79382,1
79383,1
79390,7
79410,1
79422,1
79423,1
79424,1
79426,1
79435,2
79439,2
79444,1
79448,3
79453,1
79467,1
79494,6
79496,5
79502,1
79514,2
79516,1
79520,1
79537,1
79551,1
79554,1
79557,3
79582,2
79598,1
79605,1
79610,1
79611,11
79613,1
79615,4
79658,1
79660,1
79681,3
79687,8
79689,1
79690,1
79695,1
79698,6
79720,2
79736,1
79743,1
79750,2
79786,1
79793,49
79799,1
79820,2
79854,1
79857,1
79890,4
79905,1
79907,1
79925,2
79944,1
79952,2
79957,1
79963,2
79972,1
79976,1
79978,1
79980,5
79982,17
79983,12
79992,15
80002,1
80032,1
80033,1
80034,21
80043,1
80054,1
80059,1
80074,1
80085,2
80087,3
80091,1
80096,2
80100,2
80108,1
80119,1
80121,1
80138,1
80141,5
80146,1
80152,1
80163,3
80166,1
80169,1
80171,1
80195,1
80201,1
80202,1
80206,1
80215,3
80228,4
80233,1
80235,5
80237,10
80253,5
80257,2
80260,1
80273,1
80278,7
80283,13
80288,5
80309,1
80310,1
80313,2
80316,1
80324,1
80329,1
80339,1
80345,3
80346,1
80347,5
80356,1
80365,1
80370,1
80373,1
80376,3
80382,1
80385,2
80401,1
80404,9
80407,1
80409,6
80410,1
80416,1
80421,1
80429,1
80458,1
80470,7
80477,2
80489,1
80491,1
80502,1
80504,3
80510,1
80513,1
80517,1
80523,1
80526,1
80534,1
80542,7
80546,2
80559,1
80568,1
80579,1
80603,1
80607,1
80614,1
80627,1
80628,1
80639,1
80653,1
80657,1
80662,1
80670,2
80673,2
80674,1
80675,1
80693,3
80736,1
80747,1
80772,2
80796,2
80812,1
80818,3
80820,1
80829,1
80831,1
80833,40
80835,2
80844,1
80851,2
80855,1
80868,1
80888,1
80891,2
80893,1
80894,1
80907,1
80926,6
80927,2
80934,1
80946,2
80966,1
80976,1
80979,1
80985,1
81028,5
81046,1
81054,1
81069,2
81091,1
81093,2
81106,1
81116,1
81117,1
81172,1
81182,1
81186,8
81200,1
81209,1
81212,2
81220,1
81228,1
81242,1
81256,1
81263,2
81273,1
81275,1
81278,18
81282,3
81284,1
81286,17
81293,1
81307,2
81336,2
81338,1
81357,2
81384,1
81393,1
81422,2
81443,1
81480,7
81487,1
81492,3
81495,123
81527,15
81540,1
81541,1
81552,1
81567,1
81568,15
81595,1
81624,1
81633,1
81639,1
81665,2
81689,3
81695,1
81711,1
81725,4
81745,1
81762,1
81801,8
81808,3
81811,4
81812,6
81818,2
81833,1
81834,1
81840,1
81884,36
81894,1
81895,1
81912,1
81921,2
81930,1
81940,1
81953,1
81971,1
81973,5
81981,14
81986,6
82023,1
82024,1
82067,4
82072,1
82096,124
82106,3
82108,4
82115,8
82119,1
82123,1
82124,1
82137,1
82142,2
82145,1
82163,2
82213,1
82222,1
82225,1
82229,1
82238,1
82254,1
82295,1
82301,5
82305,1
82306,1
82313,2
82331,1
82335,1
82338,1
82372,1
82383,1
82396,1
82407,2
82424,4
82426,1
82430,1
82433,1
82437,2
82462,2
82463,2
82469,4
82472,1
82474,1
82479,24
82488,2
82489,3
82505,1
82510,1
82513,8
82537,1
82539,27
82548,5
82549,2
82553,1
82572,5
82578,1
82580,2
82585,2
82594,1
82605,1
82614,1
82616,2
82621,1
82627,1
82638,1
82655,1
82657,1
82675,1
82691,3
82702,1
82705,1
82710,2
82723,2
82728,1
82755,1
82762,1
82764,63
82765,1
82800,1
82802,1
82812,1
82828,2
82839,2
82845,1
82846,13
82849,3
82855,3
82884,1
82889,4
82900,2
82904,1
82909,1
82918,6
82920,1
82923,1
82946,1
82990,2
82991,1
83008,1
83017,1
83019,5
83025,1
83026,9
83027,1
83029,1
83031,14
83034,1
83050,1
83053,1
83054,13
83060,1
83064,1
83083,1
83085,1
83090,1
83101,1
83102,1
83105,1
83109,1
83128,1
83151,1
83155,1
83170,5
83182,2
83183,1
83193,3
83214,1
83219,2
83229,1
83233,1
83242,1
83249,1
83269,11
83274,3
83289,1
83297,1
83298,2
83308,1
83323,1
83330,2
83352,1
83353,1
83380,1
83401,4
83413,1
83423,1
83432,3
83434,1
83447,2
83450,1
83457,1
83459,1
83461,4
83469,3
83470,1
83474,2
83477,1
83482,1
83484,1
83490,1
83492,1
83493,5
83495,3
83499,40
83504,1
83506,1
83512,3
83533,1
83545,1
83557,3
83560,1
83586,1
83611,1
83612,4
83613,2
83617,2
83619,2
83641,1
83651,1
83653,1
83655,1
83657,1
83680,1
83685,1
83689,1
83695,1
83696,1
83697,1
83716,1
83717,1
83742,1
83760,1
83761,1
83763,1
83795,1
83797,5
83799,4
83817,1
83830,2
83844,1
83865,1
83873,1
83885,1
83902,1
83918,1
83924,1
83925,18
83931,1
83933,1
83937,2
83951,1
83961,1
83977,2
83991,12
84006,5
84033,1
84050,1
84072,1
84075,1
84082,1
84086,5
84087,4
84090,1
84111,8
84112,1
84157,1
84208,1
84210,2
84212,1
84237,5
84238,3
84276,1
84292,1
84298,1
84309,2
84312,1
84337,1
84345,1
84349,4
84350,8
84351,8
84352,7
84365,1
84372,1
84379,1
84392,1
84409,1
84423,1
84425,1
84449,1
84467,1
84473,1
84474,1
84477,2
84487,1
84497,29
84500,1
84511,1
84561,2
84575,1
84582,1
84584,1
84588,1
84657,1
84698,1
84704,5
84731,11
84739,1
84746,1
84765,2
84773,1
84782,2
84802,1
84814,1
84818,2
84821,1
84866,1
84869,2
84876,2
84890,2
84894,7
84914,1
84940,1
84970,1
84972,1
84975,1
84994,7
85026,1
85027,3
85048,1
85050,1
85068,1
85099,1
85103,2
85105,8
85108,1
85113,1
85114,1
85115,2
85117,1
85135,1
85138,3
85163,1
85178,1
85185,1
85188,3
85211,1
85224,3
85227,1
85228,1
85271,2
85273,1
85319,1
85323,1
85325,1
85327,1
85336,1
85344,1
85350,1
85355,1
85379,1
85402,1
85447,1
85449,1
85452,2
85470,2
85471,2
85511,1
85522,1
85530,1
85532,1
85567,1
85576,1
85617,1
85631,1
85642,1
85645,1
86660,15
86663,1
86669,1
86675,2
86679,27
86686,1
86692,6
86711,2
86731,1
86739,1
86751,1
86760,1
86765,2
86771,2
86772,22
86778,8
86779,1
86783,5
86794,1
86803,1
86811,1
86834,2
86843,1
86871,4
86882,2
86883,3
86916,1
86939,1
86943,2
86964,1
86970,2
86988,2
87004,2
87022,1
87033,2
87047,1
87070,1
87071,1
87074,18
87080,1
87082,1
87105,2
87118,1
87126,2
87128,1
87131,1
87141,1
87176,1
87177,1
87185,1
87198,4
87207,1
87227,1
87271,2
87305,1
87306,1
87311,1
87313,1
87314,1
87339,34
87352,4
87356,1
87362,1
87380,1
87401,2
87405,6
87406,1
87434,1
87442,1
87449,1
87452,1
87476,1
87487,3
87520,2
87528,1
87530,2
87547,1
87560,2
87584,1
87596,2
87597,1
87622,1
87632,1
87639,6
87644,1
87650,1
87673,1
87676,1
87692,5
87694,1
87696,1
87701,1
87709,1
87714,1
87715,1
87727,1
87739,2
87763,5
87826,1
87832,4
87837,1
87860,1
87873,1
87876,1
87889,1
87895,1
87912,1
87922,1
87928,1
87932,1
87933,1
87942,1
87944,81
87959,1
87971,1
87973,1
87983,3
87991,1
88008,1
88014,5
88021,1
88024,1
88031,1
88038,1
88040,2
88046,3
88066,1
88072,1
88077,1
88091,33
88111,1
88123,5
88128,2
88136,1
88139,3
88171,6
88187,6
88190,1
88199,1
88208,7
88224,1
88231,1
88235,3
88258,1
88261,2
88266,1
88280,3
88284,1
88308,1
88317,1
88330,1
88334,9
88351,2
88389,2
88405,1
88406,1
88425,1
88427,1
88444,1
88454,2
88458,1
88468,19
88469,2
88491,6
88502,1
88508,1
88511,1
88519,1
88527,1
88531,1
88538,1
88562,1
88565,3
88578,9
88582,1
88587,1
88590,3
88622,1
88637,7
88647,3
88651,1
88696,1
88702,5
88713,5
88721,1
88722,1
88723,1
88724,1
88734,10
88748,2
88774,1
88792,2
88811,1
88822,1
88836,1
88840,2
88848,1
88854,1
88860,1
88875,1
88878,4
88879,1
88890,1
88898,1
88923,1
88961,1
88986,56
88987,1
89005,1
89014,1
89032,12
89035,1
89038,1
89049,1
89074,1
89095,4
89101,1
89105,1
89107,1
89108,2
89124,1
89134,3
89138,1
89177,5
89189,1
89191,14
89193,5
89194,2
89215,3
89221,1
89240,2
89242,1
89243,1
89249,2
89251,1
89255,12
89272,3
89285,1
89286,1
89289,1
89304,10
89312,1
89322,9
89328,1
89360,2
89362,1
89370,1
89388,3
89395,1
89399,3
89401,10
89414,1
89436,1
89445,1
89474,1
89479,1
89500,1
89507,1
89521,5
89522,1
89528,1
89541,4
89544,1
89549,2
89559,1
89567,2
89598,1
89600,1
89607,1
89629,6
89630,5
89641,1
89665,1
89666,1
89699,1
89705,1
89716,1
89718,1
89731,1
89744,2
89745,1
89762,3
89784,1
89793,3
89796,1
89813,1
89830,1
89835,2
89838,1
89843,1
89856,1
89864,1
89871,1
89877,1
89880,1
89893,1
89901,1
89923,2
89927,1
89959,3
89960,1
90000,1
90003,1
90020,1
90022,5
90036,8
90041,1
90047,1
90048,1
90049,1
90053,1
90055,1
90062,1
90068,3
90070,1
90077,3
90085,1
90089,1
90095,2
90098,1
90099,2
90100,1
90107,2
90110,2
90140,1
90149,88
90155,2
90163,1
90227,1
90234,1
90244,3
90246,1
90252,162
90286,1
90293,1
90313,2
90317,1
90324,1
90332,1
90342,5
90345,3
90350,1
90352,1
90359,3
90372,1
90376,1
90392,2
90394,6
90399,17
90414,1
90427,1
90430,1
90438,1
90440,1
90452,1
90460,2
90484,5
90490,1
90497,6
90520,1
90531,2
90536,1
90540,1
90543,1
90548,1
90555,5
90594,1
90608,1
90610,3
